$Date,$Time,FE1_AIRFLOW,FE1_BATCHTIME,FE1_BLUELIGHT,FE1_CO2FLOW,FE1_DO,FE1_FEEDRATEA,FE1_FEEDRATEB,FE1_LEVEL,FE1_OD,FE1_PH,FE1_REDLIGHT,FE1_STIRRERSPEED,FE1_SUMACID,FE1_SUMBASE,FE1_TEMPERATURE
12/12/18,08:21:00 PM,1000,10.72028,3233.922,16.02603,59.13149,23.45075,0,10.59603,5.584802,7.256835,9030.099,148.6031,0,0,29.81513
12/12/18,08:22:00 PM,1000,10.73556,3203.682,16.02603,59.13149,23.7534,0,44.39528,5.706874,7.256842,8979.701,148.6031,0,0,29.81513
12/12/18,08:23:00 PM,1000,10.75389,3183.494,16.01382,59.13149,24.30844,0,40.87954,5.828947,7.256833,8929.123,148.6031,0,0,29.81513
12/12/18,08:24:00 PM,1000,10.76917,3163.347,16.02603,59.13149,24.50395,0,29.62127,5.951018,7.256833,8868.81,148.6031,0,0,29.81513
12/12/18,08:25:00 PM,1000,10.7875,3133.067,16.02603,59.13149,24.58164,0,25.27543,5.951018,7.256833,8818.141,148.6031,0,0,29.81513
12/12/18,08:26:00 PM,1000,10.80278,3112.999,16.02603,58.92491,24.29408,0,30.89083,5.951018,7.256833,8757.646,148.6031,0,0,29.81513
12/12/18,08:27:00 PM,1000,10.82111,3092.852,16.01993,58.92491,23.50591,0,47.44713,5.706874,7.256833,8706.794,148.6031,0,0,29.81513
12/12/18,08:28:00 PM,1000,10.83639,3062.611,16.01993,58.92491,23.44376,0,27.39952,5.706874,7.256833,8656.215,148.6031,0,0,29.81513
12/12/18,08:29:00 PM,1000,10.85167,3042.424,16.01382,58.92491,23.63219,0,19.19309,5.828947,7.256824,8595.356,148.6031,0,0,29.81513
12/12/18,08:30:00 PM,1000,10.87,3022.277,16.01382,58.92491,23.94313,0,24.51552,5.828947,7.256824,8544.596,148.6031,0,0,29.81513
12/12/18,08:31:00 PM,1000,10.88528,2992.115,16.02603,58.92491,23.52242,0,61.22013,5.828947,7.256824,8484.011,148.6031,0,0,29.81513
12/12/18,08:32:00 PM,1000,10.90361,2971.928,16.01993,58.92491,23.34186,0,54.94553,5.828947,7.254561,8433.613,148.6031,0,0,29.81513
12/12/18,08:33:00 PM,1000,10.91889,2941.688,16.03214,58.72403,23.28559,0,61.58635,5.828947,7.25457,8383.307,148.6031,0,0,29.81513
12/12/18,08:34:00 PM,1000,10.93722,2921.54,16.02603,58.72403,22.97936,0,40.56215,5.706874,7.254572,8322.539,148.6031,0,0,29.81513
12/12/18,08:35:00 PM,1000,10.9525,2901.353,16.02603,58.72403,22.55107,0,30.03632,5.706874,7.25457,8272.143,148.6031,0,0,29.81513
12/12/18,08:36:00 PM,1000,10.97083,2871.192,16.02603,58.72403,22.47841,0,46.49495,5.706874,7.254568,8211.557,148.6031,0,0,29.81513
12/12/18,08:37:00 PM,1000,10.98611,2851.045,16.01382,58.72403,22.65617,0,66.96066,5.706874,7.25457,8160.705,148.6031,0,0,29.81513
12/12/18,08:38:00 PM,1000,11.00444,2830.858,16.01382,58.72403,22.58924,0,65.17838,5.706874,7.254572,8109.944,148.6031,0,0,29.81513
12/12/18,08:39:00 PM,1000,11.01972,2800.617,16.02603,58.72403,22.64791,0,45.37187,5.706874,7.254574,8049.358,148.6031,0,0,29.81513
12/12/18,08:40:00 PM,1000,11.035,2780.47,16.01382,58.72403,22.09336,0,50.18464,5.584802,7.254574,7998.506,148.6031,0,0,29.81513
12/12/18,08:41:00 PM,1000,11.05333,2760.402,16.01382,58.72403,21.7686,0,37.94977,5.584802,7.254574,7938.012,148.6031,0,0,29.81513
12/12/18,08:42:00 PM,1000,11.06861,2730.121,16.01382,58.72403,21.69398,0,44.5906,5.584802,7.254572,7887.342,148.6031,0,0,29.81513
12/12/18,08:43:00 PM,1000,11.08694,2709.974,16.01382,58.52257,21.61466,0,22.26936,5.584802,7.254572,7837.036,148.6031,0,0,29.81513
12/12/18,08:44:00 PM,1000,11.10222,2689.787,16.01993,58.52257,21.41146,0,49.81536,5.584802,7.274929,7776.268,148.6031,0,0,29.81513
12/12/18,08:45:00 PM,1000,11.12056,2659.665,16.01993,58.52257,22.19173,0,39.02402,5.706874,7.254568,7726.053,148.6031,0,0,29.81513
12/12/18,08:46:00 PM,1000,11.13583,2639.478,16.01993,58.3175,23.73045,0,59.12046,6.073091,7.254568,7665.286,148.6031,0,0,29.82661
12/12/18,08:47:00 PM,1000,11.15417,2609.317,16.01993,58.3175,25.07219,0,25.7149,6.443122,7.254568,7614.979,148.6031,0,0,29.82661
12/12/18,08:48:00 PM,1000,11.16944,2589.169,16.01993,58.3175,24.94684,0,63.83557,6.443122,7.254568,7564.309,148.6031,0,0,29.82661
12/12/18,08:49:00 PM,1000,11.18778,2568.982,16.01993,58.3175,22.95172,0,42.51534,5.951018,7.254568,7503.815,148.6031,0,0,29.82661
12/12/18,08:50:00 PM,1000,11.20306,2538.742,16.01993,58.3175,21.29726,0,11.76794,5.584802,7.254568,7452.963,148.6031,0,0,29.82661
12/12/18,08:51:00 PM,1000,11.21833,2518.595,16.01993,58.3175,21.21835,0,17.5573,5.584802,7.254568,7392.377,148.6031,0,0,29.82661
12/12/18,08:52:00 PM,1000,11.23667,2498.407,16.01993,58.3175,21.26674,0,65.91083,5.584802,7.254568,7341.525,148.6031,0,0,29.82661
12/12/18,08:53:00 PM,1000,11.25194,2468.246,16.02603,58.3175,21.18746,0,23.53893,5.584802,7.254568,7290.765,148.6031,0,0,29.82661
12/12/18,08:54:00 PM,1000,11.27028,2448.099,16.01382,58.3175,21.36308,0,50.35554,5.584802,7.254568,7230.179,148.6031,0,0,29.83235
12/12/18,08:55:00 PM,1000,11.28556,2427.912,16.02603,58.3175,21.16648,0,21.87872,5.584802,7.254568,7179.783,148.6031,0,0,29.83235
12/12/18,08:56:00 PM,1000,11.30389,2397.671,16.02603,58.3175,21.21621,0,31.08615,5.584802,7.274926,7119.014,148.6031,0,0,29.83235
12/12/18,08:57:00 PM,1000,11.31917,2377.524,16.01382,58.1072,21.14324,0,22.02521,5.584802,7.252316,7068.709,148.6031,0,0,29.83235
12/12/18,08:58:00 PM,1000,11.3375,2357.337,16.01382,58.1072,21.0736,0,44.88357,5.584802,7.252316,7018.039,148.6031,0,0,29.84383
12/12/18,08:59:00 PM,1000,11.35278,2327.176,16.02603,58.1072,21.25474,0,44.46852,5.706874,7.252316,6957.726,148.6031,0,0,29.84383
12/12/18,09:00:00 PM,1000,11.37111,2307.028,16.01382,58.1072,21.30628,0,36.01794,5.706874,7.252316,6906.874,148.6031,0,0,29.84383
12/12/18,09:01:00 PM,1000,11.38639,0,16.02603,57.70317,21.24292,0,32.42897,5.706874,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:02:00 PM,1000,11.40167,0,16.02603,56.87312,21.18136,0,36.48183,5.706874,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:03:00 PM,1000,11.42,0,16.02603,55.8518,21.12019,0,42.00262,5.706874,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:04:00 PM,1000,11.43528,0,16.01382,55.03627,21.18074,0,34.50423,5.706874,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:05:00 PM,1000,11.45361,0,16.01993,54.21581,21.11987,0,39.14609,5.706874,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:06:00 PM,1000,11.46889,0,16.01993,53.39144,22.53572,0,23.12387,6.073091,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:07:00 PM,1000,11.48722,0,16.01993,52.78357,24.24713,0,38.65779,6.443122,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:08:00 PM,1000,11.5025,0,16.01993,52.1763,23.27069,0,37.9986,6.32105,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:09:00 PM,1000,11.52083,0,16.01993,51.56711,20.89462,0,17.67937,5.706874,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:10:00 PM,1000,11.53611,0,16.01993,51.15918,19.71541,0,2.636799,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:11:00 PM,1000,11.55444,0,16.01993,50.53386,19.63198,0,37.6812,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:12:00 PM,1000,11.56972,0,16.01993,50.12516,19.54424,0,58.97397,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:13:00 PM,1000,11.585,0,16.01993,49.71647,19.33451,0,38.26716,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:14:00 PM,1000,11.60333,0,16.01382,49.30727,19.12384,0,15.26231,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:15:00 PM,1000,11.61861,0,16.01993,49.09674,19.04083,0,40.83072,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:16:00 PM,1000,11.63694,0,16.01993,48.69117,18.82225,0,52.96793,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:17:00 PM,1000,11.65222,0,16.01993,48.47759,18.85266,0,47.78893,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:18:00 PM,1000,11.67056,0,16.01382,48.27468,18.64007,0,9.302042,5.432212,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:19:00 PM,1000,11.68583,0,16.02603,48.05975,18.6719,0,31.74535,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:20:00 PM,1000,11.70417,0,16.01993,47.85838,18.58227,0,20.43825,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:21:00 PM,1000,11.71944,0,16.01993,47.65567,18.48718,0,38.43806,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:22:00 PM,1000,11.73778,0,16.01993,47.44642,18.15041,0,27.71691,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:23:00 PM,1000,11.75306,0,16.01993,47.44642,18.17969,0,54.87228,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:24:00 PM,1000,11.76833,0,16.02603,47.24326,17.9651,0,23.39244,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:25:00 PM,1000,11.78667,0,16.01993,47.24326,17.99001,0,26.545,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:26:00 PM,1000,11.80194,0,16.01993,47.04113,17.77354,0,39.87854,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:27:00 PM,1000,11.82028,0,16.01993,47.04113,17.67959,0,21.75665,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:28:00 PM,1000,11.83556,0,16.02603,46.83915,17.58548,0,51.33213,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:29:00 PM,1000,11.85389,0,16.01382,46.83915,17.36698,0,15.0914,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:30:00 PM,1000,11.86917,0,16.01382,46.63609,17.39246,0,13.40678,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:31:00 PM,1000,11.8875,0,16.01382,46.63609,17.17428,0,11.96326,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:32:00 PM,1000,11.90278,0,16.01382,46.63609,17.32578,0,39.75646,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:33:00 PM,1000,11.92111,0,16.01382,46.63609,17.1144,0,15.26231,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:34:00 PM,1000,11.93639,0,16.02603,46.43368,17.01787,0,39.51231,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:35:00 PM,1000,11.95167,0,16.01382,46.43368,17.16296,0,27.49718,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:36:00 PM,1000,11.97,0,16.02603,46.43368,16.95082,0,23.24595,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:37:00 PM,1000,11.98528,0,16.01382,46.43368,16.8597,0,21.12186,5.31014,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:38:00 PM,1000,12.00361,0,16.02603,46.43368,16.52403,0,37.28751,5.31014,7.252326,0,148.6031,0,0,29.84383
12/12/18,09:39:00 PM,1000,12.01889,0,16.01382,46.43368,16.42779,0,8.98465,5.31014,7.252326,0,148.6031,0,0,29.84383
12/12/18,09:40:00 PM,1000,12.03722,0,16.01382,46.43368,16.32731,0,57.09403,5.31014,7.252326,0,148.6031,0,0,29.84383
12/12/18,09:41:00 PM,1000,12.0525,0,16.01382,46.43368,16.22919,0,14.77401,5.31014,7.254574,0,148.6031,0,0,29.84383
12/12/18,09:42:00 PM,1000,12.07083,0,16.02603,46.23068,16.12645,0,56.16626,5.31014,7.234231,0,148.6031,0,0,29.84383
12/12/18,09:43:00 PM,1000,12.08611,0,16.01993,46.23068,15.78159,0,9.424116,5.31014,7.234226,0,148.6031,0,0,29.84383
12/12/18,09:44:00 PM,1000,12.10444,0,16.01993,46.23068,15.68159,0,5.761895,5.188067,7.234231,0,148.6031,0,0,29.84383
12/12/18,09:45:00 PM,1000,12.11972,0,16.01993,46.23068,15.70002,0,7.56859,5.188067,7.254579,0,148.6031,0,0,29.84383
12/12/18,09:46:00 PM,1000,12.135,0,16.02603,46.23068,15.47783,0,42.19794,5.188067,7.254572,0,148.6031,0,0,29.84383
12/12/18,09:47:00 PM,1000,12.15333,0,16.02603,46.23068,15.37528,0,13.91949,5.188067,7.234222,0,148.6031,0,0,29.84383
12/12/18,09:48:00 PM,1000,12.16861,0,16.01993,46.23068,15.2715,0,7.104709,5.188067,7.231968,0,148.6031,0,0,29.84383
12/12/18,09:49:00 PM,1000,12.18694,0,16.01993,46.23068,15.04738,0,43.46751,5.188067,7.252314,0,148.6031,0,0,29.84383
12/12/18,09:50:00 PM,1000,12.20222,0,16.01993,46.23068,14.94048,0,45.27421,5.188067,7.250049,0,148.6031,0,0,29.84383
12/12/18,09:51:00 PM,1000,12.22056,0,16.01993,46.23068,14.83752,0,19.46165,5.188067,7.250051,0,148.6031,0,0,29.84383
12/12/18,09:52:00 PM,1000,12.23583,0,16.01993,46.23068,14.73502,0,41.66082,5.188067,7.250051,0,148.6031,0,0,29.84383
12/12/18,09:53:00 PM,1000,12.25417,0,16.01993,46.23068,14.75086,0,22.65999,5.188067,7.229708,0,148.6031,0,0,29.84383
12/12/18,09:54:00 PM,1000,12.26944,0,16.01993,46.23068,14.76983,0,26.03229,5.188067,7.231965,0,148.6031,0,0,29.84383
12/12/18,09:55:00 PM,1000,12.28472,0,16.01993,46.23068,14.67,0,26.10553,5.188067,7.252316,0,148.6031,0,0,29.84383
12/12/18,09:56:00 PM,1000,12.30306,0,16.01993,46.23068,14.56659,0,15.79943,5.188067,7.252311,0,148.6031,0,0,29.84383
12/12/18,09:57:00 PM,1000,12.31833,0,16.01993,46.23068,14.2239,0,24.44227,5.188067,7.252314,0,148.6031,0,0,29.84383
12/12/18,09:58:00 PM,1000,12.33667,0,16.01993,46.23068,13.99041,0,15.31114,5.188067,7.231956,0,148.6031,0,0,29.84383
12/12/18,09:59:00 PM,1000,12.35194,0,16.01382,46.23068,14.00911,0,9.082309,5.188067,7.250052,0,148.6031,0,0,29.84383
12/12/18,10:00:00 PM,1000,12.37028,0,16.01993,46.23068,14.02537,0,53.67595,5.188067,7.229704,0,148.6031,0,0,29.84383
12/12/18,10:01:00 PM,1000,12.38556,0,16.01382,46.23068,13.6764,0,49.96185,5.188067,7.229706,0,148.6031,0,0,29.84383
12/12/18,10:02:00 PM,1000,12.40389,0,16.02603,46.23068,13.57956,0,20.51149,5.188067,7.247794,0,148.6031,0,0,29.84383
12/12/18,10:03:00 PM,1000,12.41917,0,16.01993,46.23068,13.5839,0,23.8319,5.188067,7.247794,0,148.6031,0,0,29.84383
12/12/18,10:04:00 PM,1000,12.4375,0,16.01382,46.23068,13.35455,0,10.81576,5.157549,7.247788,0,148.6031,0,0,29.84383
12/12/18,10:05:00 PM,1000,12.45278,0,16.01993,46.23068,13.25049,0,3.100681,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:06:00 PM,1000,12.46806,0,16.02603,46.23068,13.13856,0,6.714072,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:07:00 PM,1000,12.48639,0,16.01382,46.23068,13.02935,0,16.01917,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:08:00 PM,1000,12.50167,0,16.02603,46.23068,12.92346,0,39.6588,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:09:00 PM,1000,12.52,0,16.02603,46.23068,12.93855,0,31.57445,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:10:00 PM,1000,12.53528,0,16.01993,46.23068,12.70995,0,51.64952,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:11:00 PM,1000,12.55361,0,16.01993,46.23068,12.3576,0,14.33454,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:12:00 PM,1000,12.56889,0,16.01382,46.23068,12.2454,0,22.3426,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:13:00 PM,1000,12.58722,0,16.02603,46.23068,12.12983,0,40.90396,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:14:00 PM,1000,12.6025,0,16.02603,46.23068,11.77363,0,16.48305,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:15:00 PM,1000,12.62083,0,16.01993,46.23068,11.65714,0,46.20197,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:16:00 PM,1000,12.63611,0,16.01382,46.23068,11.54059,0,14.60311,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:17:00 PM,1000,12.65139,0,16.01382,46.23068,11.42416,0,35.35875,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:18:00 PM,1000,12.66972,0,16.01993,46.23068,11.30832,0,36.84805,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:19:00 PM,1000,12.685,0,16.01993,46.23068,11.19974,0,16.84927,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:20:00 PM,1000,12.70333,0,16.01993,46.23068,11.07509,0,30.59786,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:21:00 PM,1000,12.71861,0,16.01382,46.23068,11.44927,0,20.09644,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:22:00 PM,1000,12.73694,0,16.01993,46.23068,11.34307,0,63.49376,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:23:00 PM,1000,12.75222,0,16.01382,46.23068,11.23653,0,38.95078,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:24:00 PM,1000,12.77056,0,16.02603,46.23068,10.88159,0,59.51109,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:25:00 PM,1000,12.78583,0,16.01993,46.23068,10.52775,0,31.76977,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:26:00 PM,1000,12.80417,0,16.01382,46.23068,10.40773,0,29.59685,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:27:00 PM,1000,12.81944,0,16.01993,46.23068,10.29278,0,8.105716,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:28:00 PM,1000,12.83472,0,16.02603,46.23068,10.17594,0,31.91626,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:29:00 PM,1000,12.85306,0,16.01993,46.23068,9.93254,0,17.16666,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:30:00 PM,1000,12.86833,0,16.01382,46.23068,9.93747,0,44.32203,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:31:00 PM,1000,12.88667,0,16.01993,46.23068,10.43966,0,24.07605,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:32:00 PM,1000,12.90194,0,16.01382,46.23068,10.57942,0,9.863583,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:33:00 PM,1000,12.92028,0,16.01382,46.23068,10.35868,0,36.1156,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:34:00 PM,1000,12.93556,0,16.01993,46.23068,10.13208,0,24.36903,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:35:00 PM,1000,12.95389,0,16.01993,46.23068,10.02619,0,36.33534,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:36:00 PM,1000,12.96917,0,16.01382,46.23068,9.9226,0,16.36097,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:37:00 PM,1000,12.9875,0,16.01382,46.23068,9.695512,0,37.65679,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:38:00 PM,1000,13.00278,0,16.02603,46.23068,9.337625,0,16.21448,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:39:00 PM,1000,13.01806,0,16.01382,46.23068,8.977824,0,25.64165,5.157549,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:40:00 PM,1000,13.03639,0,16.02603,46.23068,8.738671,0,38.92636,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:41:00 PM,1000,13.05167,0,16.00772,46.23068,8.620899,0,7.470931,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:42:00 PM,1000,13.07,0,16.01382,46.43462,8.379183,0,17.45964,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:43:00 PM,1000,13.08528,0,16.01993,46.43462,8.260271,0,26.545,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:44:00 PM,1000,13.10361,0,16.01382,46.43462,8.135521,0,12.2074,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:45:00 PM,1000,13.11889,0,16.01993,46.43462,8.14094,0,43.63842,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:46:00 PM,1000,13.13722,0,16.02603,46.43462,8.022313,0,50.42878,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:47:00 PM,1000,13.1525,0,16.01993,46.43462,7.657446,0,32.99051,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:48:00 PM,1000,13.17083,0,16.01382,46.43462,7.531923,0,13.94391,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:49:00 PM,1000,13.18611,0,16.01993,46.43462,7.408719,0,9.399701,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:50:00 PM,1000,13.20139,0,16.01993,46.43462,7.529638,0,15.14023,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:51:00 PM,1000,13.21972,0,16.01993,46.43462,7.284524,0,30.54903,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:52:00 PM,1000,13.235,0,16.02603,46.43462,7.160852,0,11.23081,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:53:00 PM,1000,13.25333,0,16.01382,46.43462,6.915941,0,5.444502,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:54:00 PM,1000,13.26861,0,16.02603,46.43462,6.914239,0,12.2074,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:55:00 PM,1000,13.28694,0,16.02603,46.43462,6.668759,0,22.65999,4.913405,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:56:00 PM,1000,13.30222,0,16.01382,46.43462,6.912117,0,42.56417,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:57:00 PM,1000,13.32056,0,16.03214,46.43462,6.672354,0,10.32746,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:58:00 PM,1000,13.33583,0,16.01993,46.43462,6.432448,0,21.07303,5.035477,7.234231,0,148.6031,0,0,29.84383
12/12/18,10:59:00 PM,1000,13.35417,0,16.01993,46.43462,6.305908,0,10.79134,4.913405,7.220657,0,148.6031,0,0,29.84383
12/12/18,11:00:00 PM,1000,13.36944,0,16.02603,46.43462,6.182073,0,13.55327,4.913405,7.218398,0,148.6031,0,0,29.84383
12/12/18,11:01:00 PM,1000,13.38778,0,16.02603,46.43462,7.292224,0,30.91525,5.279622,7.218398,0,148.6031,0,0,29.84383
12/12/18,11:02:00 PM,1000,13.40306,0,16.01993,46.43462,7.56665,0,39.51231,5.401694,7.220663,0,148.6031,0,0,29.84383
12/12/18,11:03:00 PM,1000,13.41833,0,16.01382,46.43462,6.738519,0,45.56719,5.157549,7.220663,0,148.6031,0,0,29.84383
12/12/18,11:04:00 PM,1000,13.43667,0,16.02603,46.43462,6.25799,0,35.45641,5.035477,7.220663,0,148.6031,0,0,29.84383
12/12/18,11:05:00 PM,1000,13.45194,0,16.01993,46.43462,6.149007,0,17.33756,5.035477,7.220663,0,148.6031,0,0,29.84383
12/12/18,11:06:00 PM,1000,13.47028,0,16.02603,46.43462,5.79356,0,41.88055,5.035477,7.218402,0,148.6031,0,0,29.84383
12/12/18,11:07:00 PM,1000,13.48556,0,16.01382,46.43462,5.555709,0,3.588977,5.035477,7.218402,0,148.6031,0,0,29.84383
12/12/18,11:08:00 PM,1000,13.50389,0,16.02603,46.43462,5.559826,0,34.89486,5.035477,7.218402,0,148.6031,0,0,29.84383
12/12/18,11:09:00 PM,1000,13.51917,0,16.01993,46.43462,5.948346,0,47.30064,5.157549,7.218402,0,148.6031,0,0,29.84383
12/12/18,11:10:00 PM,1000,13.5375,0,16.01993,46.43462,5.837005,0,20.70681,5.157549,7.218402,0,148.6031,0,0,29.84383
12/12/18,11:11:00 PM,1000,13.55278,0,16.01382,46.43462,5.565463,0,54.65255,5.157549,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:12:00 PM,1000,13.57111,0,16.01993,46.43462,4.436013,0,31.28147,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:13:00 PM,1000,13.58639,0,16.01993,46.43462,3.623568,0,19.92554,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:14:00 PM,1000,13.60167,0,16.02603,46.43462,2.876115,0,8.105716,4.882887,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:15:00 PM,1000,13.62,0,16.01382,46.43462,2.368942,0,12.0365,4.882887,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:16:00 PM,1000,13.63528,0,16.01993,46.43462,1.758209,0,36.33534,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:17:00 PM,1000,13.65361,0,16.01993,46.43462,1.263345,0,15.18906,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:18:00 PM,1000,13.66889,0,16.01993,46.43462,0.6640046,0,13.91949,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:19:00 PM,1000,13.68722,0,16.01993,46.43462,0.05947657,0,9.277627,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:20:00 PM,1000,13.7025,0,16.01993,46.43462,0.008624603,0,22.26936,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:21:00 PM,1000,13.72083,0,16.01993,46.43462,0,0,30.62227,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:22:00 PM,1000,13.73611,0,16.01382,46.43462,0,0,8.838161,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:23:00 PM,1000,13.75444,0,16.02603,46.43462,0,0,14.40779,5.004959,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:24:00 PM,1000,13.76972,0,16.02603,46.43462,0,0,6.29902,4.882887,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:25:00 PM,1000,13.785,0,16.01382,46.43462,0,0,15.79943,4.882887,7.220654,0,148.6031,0,0,29.84383
12/12/18,11:26:00 PM,1000,13.80333,0,16.01382,46.43462,0,0,15.18906,4.882887,7.220654,0,148.6031,0,0,29.84383
